,Species,Country.of.Origin,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Total.Cup.Points,Cluster,FlavorCluster,Country_Group,Processing_Group,Variety_Group
151,Arabica,Colombia,Caturra,Washed / Wet,7.75,7.75,7.83,7.75,7.58,8.0,10.0,10.0,10.0,0.0,84.58,1,酸味系,Colombia,ウォッシュド,Caturra
152,Arabica,Kenya,SL28,Washed / Wet,7.75,7.75,7.75,8.08,7.75,7.75,10.0,10.0,10.0,0.0,84.58,1,酸味系,その他,ウォッシュド,その他
153,Arabica,Colombia,Caturra,Washed / Wet,7.67,7.83,7.83,8.0,7.58,7.92,10.0,10.0,10.0,0.0,84.58,1,酸味系,Colombia,ウォッシュド,Caturra
154,Arabica,Costa Rica,Bourbon,Semi-washed / Semi-pulped,7.75,7.83,7.75,8.0,7.83,7.67,10.0,10.0,10.0,0.12,84.58,1,酸味系,Costa Rica,セミウォッシュド,Bourbon
155,Arabica,Colombia,Caturra,Washed / Wet,7.42,7.67,7.75,7.75,8.08,7.83,10.0,10.0,10.0,0.11,84.58,2,コク・バランス系,Colombia,ウォッシュド,Caturra
156,Arabica,Brazil,Bourbon,Semi-washed / Semi-pulped,8.0,8.0,7.75,7.75,7.58,7.75,10.0,10.0,10.0,0.12,84.58,0,香り系,Brazil,セミウォッシュド,Bourbon
157,Arabica,Brazil,Catuai,Semi-washed / Semi-pulped,8.5,8.0,7.5,7.75,7.5,7.83,10.0,10.0,10.0,0.11,84.58,0,香り系,Brazil,セミウォッシュド,Catuai
158,Arabica,Costa Rica,Caturra,Washed / Wet,7.92,7.67,7.92,7.75,7.67,7.58,10.0,10.0,10.0,0.1,84.5,2,コク・バランス系,Costa Rica,ウォッシュド,Caturra
159,Arabica,Uganda,SL14,Washed / Wet,7.92,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,0.11,84.5,1,酸味系,Uganda,ウォッシュド,その他
160,Arabica,China,Catimor,Washed / Wet,7.75,7.92,7.67,7.83,7.75,7.67,10.0,10.0,10.0,0.1,84.5,1,酸味系,その他,ウォッシュド,その他
161,Arabica,Costa Rica,Caturra,Washed / Wet,7.92,7.83,7.83,7.83,7.58,7.58,10.0,10.0,10.0,0.11,84.5,0,香り系,Costa Rica,ウォッシュド,Caturra
162,Arabica,Colombia,Other,Washed / Wet,8.08,7.67,7.83,7.83,7.67,7.67,10.0,10.0,10.0,0.12,84.5,0,香り系,Colombia,ウォッシュド,Other
163,Arabica,China,Other,Washed / Wet,7.67,8.0,7.75,7.83,7.75,7.58,10.0,10.0,10.0,0.0,84.5,2,コク・バランス系,その他,ウォッシュド,Other
164,Arabica,Guatemala,Bourbon,Washed / Wet,8.17,7.83,7.67,7.83,7.67,7.83,10.0,10.0,10.0,0.11,84.5,1,酸味系,Guatemala,ウォッシュド,Bourbon
165,Arabica,Kenya,SL28,Washed / Wet,7.92,7.83,7.67,8.0,7.67,7.75,10.0,10.0,10.0,0.11,84.5,1,酸味系,その他,ウォッシュド,その他
166,Arabica,Mexico,Typica,Washed / Wet,8.0,7.92,7.42,8.08,7.5,7.67,10.0,10.0,10.0,0.12,84.5,1,酸味系,Mexico,ウォッシュド,Typica
167,Arabica,Mexico,Typica,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.83,10.0,10.0,10.0,0.11,84.5,1,酸味系,Mexico,ウォッシュド,Typica
168,Arabica,Guatemala,Bourbon,Washed / Wet,7.67,8.0,7.67,8.0,7.5,7.83,10.0,10.0,10.0,0.11,84.5,1,酸味系,Guatemala,ウォッシュド,Bourbon
169,Arabica,Brazil,,,7.81,7.81,7.88,7.75,7.38,8.25,9.5,10.0,10.0,0.0,84.5,1,酸味系,Brazil,その他,その他
170,Arabica,Brazil,,,8.17,7.67,7.75,7.75,7.67,7.75,10.0,10.0,10.0,0.0,84.5,0,香り系,Brazil,その他,その他
171,Arabica,Costa Rica,Caturra,Washed / Wet,7.58,7.83,7.83,8.0,7.67,7.58,10.0,10.0,10.0,0.1,84.42,2,コク・バランス系,Costa Rica,ウォッシュド,Caturra
172,Arabica,Indonesia,Mandheling,Other,7.67,7.67,7.83,7.58,7.83,7.83,10.0,10.0,10.0,0.0,84.42,2,コク・バランス系,その他,その他,その他
173,Arabica,Colombia,Caturra,Natural / Dry,7.92,7.83,7.75,7.67,7.92,7.67,10.0,10.0,10.0,0.0,84.42,1,酸味系,Colombia,ナチュラル,Caturra
174,Arabica,Colombia,Caturra,Washed / Wet,7.92,7.75,7.67,7.92,7.67,7.75,10.0,10.0,10.0,0.0,84.42,1,酸味系,Colombia,ウォッシュド,Caturra
175,Arabica,Taiwan,Typica,Washed / Wet,7.83,7.83,7.75,8.0,7.5,7.75,10.0,10.0,10.0,0.11,84.42,1,酸味系,Taiwan,ウォッシュド,Typica
176,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.92,7.92,7.5,7.83,7.5,7.92,10.0,10.0,10.0,0.11,84.42,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
177,Arabica,Mexico,Pacamara,Washed / Wet,7.75,7.92,7.75,7.67,7.83,7.67,10.0,10.0,10.0,0.12,84.42,2,コク・バランス系,Mexico,ウォッシュド,その他
178,Arabica,Ethiopia,,,7.5,7.75,7.83,7.92,7.92,7.75,10.0,10.0,10.0,0.2,84.42,2,コク・バランス系,Ethiopia,その他,その他
179,Arabica,Kenya,SL28,Washed / Wet,7.33,7.58,7.83,7.75,7.75,7.92,10.0,10.0,10.0,0.11,84.33,2,コク・バランス系,その他,ウォッシュド,その他
180,Arabica,Honduras,Caturra,,7.92,8.0,7.75,7.67,7.67,7.75,10.0,10.0,10.0,0.1,84.33,0,香り系,Honduras,その他,Caturra
181,Arabica,Colombia,Caturra,Washed / Wet,7.58,7.75,7.5,7.83,7.67,8.5,10.0,10.0,10.0,0.0,84.33,3,丸み系,Colombia,ウォッシュド,Caturra
182,Arabica,Honduras,Catuai,Washed / Wet,7.58,7.92,7.58,7.75,7.92,7.75,10.0,10.0,10.0,0.11,84.33,1,酸味系,Honduras,ウォッシュド,Catuai
183,Arabica,Colombia,,,7.67,7.67,7.75,7.83,7.75,7.83,10.0,10.0,10.0,0.0,84.33,2,コク・バランス系,Colombia,その他,その他
184,Arabica,Colombia,Caturra,Natural / Dry,7.75,7.67,8.0,7.67,8.08,7.83,10.0,10.0,10.0,0.11,84.33,2,コク・バランス系,Colombia,ナチュラル,Caturra
185,Arabica,Colombia,Caturra,Washed / Wet,7.75,7.58,7.33,7.83,7.58,8.08,10.0,10.0,10.0,0.0,84.33,1,酸味系,Colombia,ウォッシュド,Caturra
186,Arabica,Mexico,Typica,Washed / Wet,8.0,7.75,7.75,7.83,7.5,7.67,10.0,10.0,10.0,0.12,84.33,0,香り系,Mexico,ウォッシュド,Typica
187,Arabica,Brazil,Yellow Bourbon,,8.17,8.0,7.5,7.75,7.5,7.67,10.0,10.0,10.0,0.0,84.33,0,香り系,Brazil,その他,Yellow Bourbon
188,Arabica,Brazil,,,8.0,8.0,7.5,7.5,7.67,7.75,10.0,10.0,10.0,0.02,84.33,3,丸み系,Brazil,その他,その他
189,Arabica,Ethiopia,,,7.75,7.75,7.92,7.75,7.5,7.92,10.0,10.0,10.0,0.0,84.33,1,酸味系,Ethiopia,その他,その他
190,Arabica,Guatemala,,,7.5,7.67,7.75,7.67,7.92,7.92,10.0,10.0,10.0,0.04,84.33,2,コク・バランス系,Guatemala,その他,その他
191,Arabica,Taiwan,Typica,Washed / Wet,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,0.12,84.25,0,香り系,Taiwan,ウォッシュド,Typica
192,Arabica,Thailand,Catimor,Natural / Dry,7.83,7.75,7.75,7.42,7.83,7.67,10.0,10.0,10.0,0.12,84.25,0,香り系,Thailand,ナチュラル,その他
193,Arabica,Colombia,Caturra,Natural / Dry,7.83,7.58,7.75,7.58,7.67,8.0,10.0,10.0,10.0,0.11,84.25,3,丸み系,Colombia,ナチュラル,Caturra
194,Arabica,Guatemala,Caturra,Washed / Wet,7.75,7.75,7.58,7.92,7.75,7.75,10.0,10.0,10.0,0.11,84.25,1,酸味系,Guatemala,ウォッシュド,Caturra
195,Arabica,Guatemala,Caturra,Washed / Wet,7.75,7.92,7.5,8.08,7.58,7.67,10.0,10.0,10.0,0.1,84.25,1,酸味系,Guatemala,ウォッシュド,Caturra
196,Arabica,China,Catimor,Natural / Dry,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,10.0,0.1,84.25,1,酸味系,その他,ナチュラル,その他
197,Arabica,Colombia,Caturra,Washed / Wet,7.67,7.67,7.75,7.75,7.67,7.92,10.0,10.0,10.0,0.11,84.25,2,コク・バランス系,Colombia,ウォッシュド,Caturra
198,Arabica,Colombia,Caturra,Washed / Wet,7.83,7.67,7.75,7.58,7.92,7.75,10.0,10.0,10.0,0.12,84.25,3,丸み系,Colombia,ウォッシュド,Caturra
199,Arabica,Colombia,Other,Washed / Wet,7.83,7.75,7.83,7.58,7.67,7.75,10.0,10.0,10.0,0.12,84.25,0,香り系,Colombia,ウォッシュド,Other
200,Arabica,Colombia,Caturra,Natural / Dry,7.42,7.67,7.83,7.75,7.92,7.83,10.0,10.0,10.0,0.12,84.25,2,コク・バランス系,Colombia,ナチュラル,Caturra
201,Arabica,"Tanzania, United Republic Of",Other,Washed / Wet,7.83,7.67,7.75,7.83,7.67,7.67,10.0,10.0,10.0,0.12,84.25,2,コク・バランス系,"Tanzania, United Republic Of",ウォッシュド,Other
202,Arabica,"Tanzania, United Republic Of",Other,Washed / Wet,7.83,7.75,7.75,7.75,7.67,7.75,10.0,10.0,10.0,0.12,84.25,0,香り系,"Tanzania, United Republic Of",ウォッシュド,Other
203,Arabica,Guatemala,Bourbon,Other,7.83,7.83,7.5,7.92,7.58,7.75,10.0,10.0,10.0,0.1,84.25,1,酸味系,Guatemala,その他,Bourbon
204,Arabica,Colombia,Caturra,Washed / Wet,7.58,7.5,7.75,7.83,7.92,7.83,10.0,10.0,10.0,0.11,84.25,1,酸味系,Colombia,ウォッシュド,Caturra
205,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.33,7.92,7.92,7.92,7.92,8.08,10.0,10.0,9.33,0.11,84.25,2,コク・バランス系,United States (Hawaii),ナチュラル,Hawaiian Kona
206,Arabica,Mexico,Typica,Semi-washed / Semi-pulped,7.83,7.92,7.67,7.83,7.5,7.75,10.0,10.0,10.0,0.12,84.25,0,香り系,Mexico,セミウォッシュド,Typica
207,Arabica,Mexico,Bourbon,Washed / Wet,7.83,7.83,7.75,7.67,7.83,7.58,10.0,10.0,10.0,0.12,84.25,0,香り系,Mexico,ウォッシュド,Bourbon
208,Arabica,Mexico,Bourbon,Washed / Wet,7.83,7.92,7.67,7.75,7.5,7.75,10.0,10.0,10.0,0.1,84.25,0,香り系,Mexico,ウォッシュド,Bourbon
209,Arabica,Uganda,Other,Natural / Dry,8.17,7.75,7.58,7.67,7.83,7.58,10.0,10.0,10.0,0.13,84.25,1,酸味系,Uganda,ナチュラル,Other
210,Arabica,Guatemala,Bourbon,Washed / Wet,7.75,7.83,7.58,7.83,7.67,7.75,10.0,10.0,10.0,0.13,84.17,1,酸味系,Guatemala,ウォッシュド,Bourbon
211,Arabica,Colombia,Caturra,Washed / Wet,7.83,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,0.0,84.17,1,酸味系,Colombia,ウォッシュド,Caturra
212,Arabica,Costa Rica,Caturra,Washed / Wet,7.92,7.75,7.67,7.67,7.5,7.67,10.0,10.0,10.0,0.09,84.17,0,香り系,Costa Rica,ウォッシュド,Caturra
213,Arabica,Guatemala,Caturra,Washed / Wet,7.75,7.75,7.58,8.0,7.67,7.83,10.0,10.0,10.0,0.11,84.17,1,酸味系,Guatemala,ウォッシュド,Caturra
214,Arabica,Guatemala,Caturra,Washed / Wet,7.75,7.92,7.58,7.92,7.67,7.67,10.0,10.0,10.0,0.1,84.17,1,酸味系,Guatemala,ウォッシュド,Caturra
215,Arabica,Guatemala,Bourbon,Washed / Wet,7.58,7.83,7.58,7.83,7.83,7.67,10.0,10.0,10.0,0.1,84.17,1,酸味系,Guatemala,ウォッシュド,Bourbon
216,Arabica,Colombia,Caturra,Washed / Wet,8.0,7.5,7.5,7.67,8.0,7.83,10.0,10.0,10.0,0.0,84.17,3,丸み系,Colombia,ウォッシュド,Caturra
217,Arabica,Nicaragua,Caturra,Natural / Dry,7.67,7.83,7.83,7.5,7.67,7.83,10.0,10.0,10.0,0.12,84.17,2,コク・バランス系,その他,ナチュラル,Caturra
218,Arabica,Brazil,Catuai,Natural / Dry,7.67,7.75,7.75,7.67,7.83,7.75,10.0,10.0,10.0,0.0,84.17,2,コク・バランス系,Brazil,ナチュラル,Catuai
219,Arabica,Costa Rica,Caturra,Washed / Wet,7.67,7.75,7.67,7.75,7.5,8.0,10.0,10.0,10.0,0.0,84.17,1,酸味系,Costa Rica,ウォッシュド,Caturra
220,Arabica,Ethiopia,Gesha,Natural / Dry,7.5,7.92,7.58,7.83,7.75,7.83,10.0,10.0,10.0,0.1,84.17,2,コク・バランス系,Ethiopia,ナチュラル,その他
221,Arabica,"Tanzania, United Republic Of",Other,Washed / Wet,7.92,7.75,7.75,7.75,7.75,7.58,10.0,10.0,10.0,0.13,84.17,0,香り系,"Tanzania, United Republic Of",ウォッシュド,Other
222,Arabica,Colombia,Other,Washed / Wet,7.67,7.5,7.67,7.42,7.83,8.58,10.0,10.0,10.0,0.12,84.17,3,丸み系,Colombia,ウォッシュド,Other
223,Arabica,Guatemala,,Washed / Wet,7.67,7.75,7.67,7.75,7.75,7.75,10.0,10.0,10.0,0.11,84.17,2,コク・バランス系,Guatemala,ウォッシュド,その他
224,Arabica,Kenya,SL28,Washed / Wet,7.58,7.75,7.75,7.75,7.75,7.83,10.0,10.0,10.0,0.08,84.17,2,コク・バランス系,その他,ウォッシュド,その他
225,Arabica,Brazil,Mundo Novo,Natural / Dry,7.58,7.83,7.75,7.67,7.67,8.0,10.0,10.0,10.0,0.11,84.17,2,コク・バランス系,Brazil,ナチュラル,Mundo Novo
226,Arabica,Guatemala,Bourbon,Washed / Wet,7.92,7.75,7.67,7.67,7.83,7.92,10.0,10.0,10.0,0.11,84.17,3,丸み系,Guatemala,ウォッシュド,Bourbon
227,Arabica,El Salvador,Bourbon,Natural / Dry,8.42,8.08,7.5,7.17,7.58,8.17,9.33,10.0,10.0,0.11,84.17,3,丸み系,その他,ナチュラル,Bourbon
228,Arabica,Colombia,Caturra,Washed / Wet,7.75,7.75,7.75,7.75,7.83,7.75,10.0,10.0,10.0,0.0,84.17,2,コク・バランス系,Colombia,ウォッシュド,Caturra
229,Arabica,Guatemala,Catuai,Natural / Dry,7.83,7.5,7.5,8.0,7.83,7.83,10.0,10.0,10.0,0.11,84.17,1,酸味系,Guatemala,ナチュラル,Catuai
230,Arabica,Uganda,Other,Washed / Wet,7.83,7.75,7.5,7.83,7.83,7.75,10.0,10.0,10.0,0.11,84.17,1,酸味系,Uganda,ウォッシュド,Other
231,Arabica,Indonesia,Mandheling,Natural / Dry,7.81,7.88,7.56,7.75,7.63,7.75,10.0,10.0,10.0,0.12,84.13,1,酸味系,その他,ナチュラル,その他
232,Arabica,Colombia,Caturra,Washed / Wet,7.83,7.5,7.42,7.5,7.83,8.5,10.0,10.0,10.0,0.0,84.08,3,丸み系,Colombia,ウォッシュド,Caturra
233,Arabica,Taiwan,Typica,Washed / Wet,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,0.1,84.08,2,コク・バランス系,Taiwan,ウォッシュド,Typica
234,Arabica,Guatemala,Bourbon,Washed / Wet,8.0,7.75,7.5,7.58,7.92,7.67,10.0,10.0,10.0,0.1,84.08,1,酸味系,Guatemala,ウォッシュド,Bourbon
235,Arabica,Colombia,Caturra,Washed / Wet,7.92,7.75,7.67,7.75,7.67,7.67,10.0,10.0,10.0,0.0,84.08,1,酸味系,Colombia,ウォッシュド,Caturra
236,Arabica,Guatemala,Bourbon,Washed / Wet,7.58,7.75,7.67,8.0,7.75,7.67,10.0,10.0,10.0,0.1,84.08,1,酸味系,Guatemala,ウォッシュド,Bourbon
237,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.83,7.75,7.83,7.83,7.42,8.08,9.33,10.0,10.0,0.11,84.08,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
238,Arabica,Mexico,Typica,Washed / Wet,7.67,7.75,7.67,7.75,7.67,7.75,10.0,10.0,10.0,0.11,84.08,1,酸味系,Mexico,ウォッシュド,Typica
239,Arabica,Ethiopia,Other,Natural / Dry,7.92,7.92,7.83,8.0,7.92,7.92,10.0,10.0,8.67,0.09,84.08,1,酸味系,Ethiopia,ナチュラル,Other
240,Arabica,Costa Rica,,Washed / Wet,7.58,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,0.08,84.0,2,コク・バランス系,Costa Rica,ウォッシュド,その他
241,Arabica,Ethiopia,Gesha,Natural / Dry,7.83,7.75,7.67,7.75,7.33,7.75,10.0,10.0,10.0,0.11,84.0,0,香り系,Ethiopia,ナチュラル,その他
242,Arabica,Honduras,Caturra,Washed / Wet,7.42,7.83,7.75,7.92,7.75,7.58,10.0,10.0,10.0,0.1,84.0,2,コク・バランス系,Honduras,ウォッシュド,Caturra
243,Arabica,Guatemala,Caturra,Washed / Wet,7.67,7.83,7.58,7.92,7.75,7.67,10.0,10.0,10.0,0.12,84.0,1,酸味系,Guatemala,ウォッシュド,Caturra
244,Arabica,Colombia,Other,Washed / Wet,7.67,7.67,7.83,7.58,7.58,7.83,10.0,10.0,10.0,0.11,84.0,2,コク・バランス系,Colombia,ウォッシュド,Other
245,Arabica,Guatemala,Bourbon,Natural / Dry,7.92,7.67,7.42,7.92,7.75,7.83,10.0,10.0,10.0,0.1,84.0,1,酸味系,Guatemala,ナチュラル,Bourbon
246,Arabica,Guatemala,Bourbon,Other,7.75,7.83,7.5,7.83,7.58,7.67,10.0,10.0,10.0,0.1,84.0,1,酸味系,Guatemala,その他,Bourbon
247,Arabica,Colombia,,Washed / Wet,7.67,7.75,7.67,7.67,7.67,7.75,10.0,10.0,10.0,0.12,84.0,2,コク・バランス系,Colombia,ウォッシュド,その他
248,Arabica,Colombia,Caturra,Natural / Dry,7.58,7.42,7.75,7.92,7.75,7.92,10.0,10.0,10.0,0.12,84.0,1,酸味系,Colombia,ナチュラル,Caturra
249,Arabica,Colombia,Caturra,Washed / Wet,7.67,7.67,7.5,7.5,7.67,7.67,10.0,10.0,10.0,0.12,84.0,1,酸味系,Colombia,ウォッシュド,Caturra
250,Arabica,Ethiopia,Other,Natural / Dry,7.75,7.75,7.5,7.58,7.67,7.92,10.0,10.0,10.0,0.09,84.0,1,酸味系,Ethiopia,ナチュラル,Other
251,Arabica,Brazil,Yellow Bourbon,Natural / Dry,7.58,7.83,7.67,7.25,8.0,7.75,10.0,10.0,10.0,0.1,84.0,2,コク・バランス系,Brazil,ナチュラル,Yellow Bourbon
252,Arabica,Colombia,Caturra,Washed / Wet,7.67,7.83,7.67,7.75,7.67,7.75,10.0,10.0,10.0,0.11,84.0,1,酸味系,Colombia,ウォッシュド,Caturra
253,Arabica,Kenya,SL34,Washed / Wet,7.67,7.83,7.5,7.75,7.92,7.67,10.0,10.0,10.0,0.0,84.0,1,酸味系,その他,ウォッシュド,その他
254,Arabica,Thailand,Other,Washed / Wet,7.92,8.17,8.17,8.42,8.08,8.17,8.67,8.67,9.33,0.12,84.0,2,コク・バランス系,Thailand,ウォッシュド,Other
255,Arabica,Kenya,SL28,Washed / Wet,7.67,7.75,7.67,7.75,7.83,7.67,10.0,10.0,10.0,0.0,84.0,2,コク・バランス系,その他,ウォッシュド,その他
256,Arabica,Uganda,Other,Washed / Wet,7.92,7.75,7.58,7.67,7.67,7.83,10.0,10.0,10.0,0.1,84.0,1,酸味系,Uganda,ウォッシュド,Other
257,Arabica,Thailand,,,7.58,7.75,7.58,7.75,7.58,7.75,10.0,10.0,10.0,0.06,84.0,1,酸味系,Thailand,その他,その他
258,Arabica,Brazil,Bourbon,Natural / Dry,7.5,7.75,7.58,7.5,7.58,7.5,10.0,10.0,10.0,0.0,83.92,2,コク・バランス系,Brazil,ナチュラル,Bourbon
259,Arabica,Mexico,Mundo Novo,Washed / Wet,7.83,7.83,7.58,7.92,7.42,7.5,10.0,10.0,10.0,0.11,83.92,0,香り系,Mexico,ウォッシュド,Mundo Novo
260,Arabica,Thailand,Catimor,Natural / Dry,7.67,7.75,7.5,7.67,7.67,7.83,10.0,10.0,10.0,0.1,83.92,1,酸味系,Thailand,ナチュラル,その他
261,Arabica,Brazil,Bourbon,Natural / Dry,7.58,7.67,7.67,7.75,7.58,7.83,10.0,10.0,10.0,0.11,83.92,2,コク・バランス系,Brazil,ナチュラル,Bourbon
262,Arabica,Taiwan,Typica,Washed / Wet,7.83,7.75,7.83,7.75,7.83,7.75,9.33,10.0,10.0,0.11,83.92,2,コク・バランス系,Taiwan,ウォッシュド,Typica
263,Arabica,Colombia,,,7.75,7.67,7.5,7.75,7.83,7.75,10.0,10.0,10.0,0.11,83.92,1,酸味系,Colombia,その他,その他
264,Arabica,Colombia,,,7.75,7.58,7.5,7.83,7.75,7.92,10.0,10.0,10.0,0.0,83.92,1,酸味系,Colombia,その他,その他
265,Arabica,Taiwan,,Natural / Dry,7.75,7.75,7.58,7.75,7.75,7.67,10.0,10.0,10.0,0.0,83.92,1,酸味系,Taiwan,ナチュラル,その他
266,Arabica,Colombia,,Washed / Wet,7.92,7.67,7.5,7.83,7.58,7.67,10.0,10.0,10.0,0.0,83.92,1,酸味系,Colombia,ウォッシュド,その他
267,Arabica,Colombia,,Washed / Wet,7.83,7.75,7.58,7.58,7.75,7.75,10.0,10.0,10.0,0.0,83.92,1,酸味系,Colombia,ウォッシュド,その他
268,Arabica,Colombia,Caturra,Washed / Wet,7.75,7.58,7.67,7.83,7.83,7.67,10.0,10.0,10.0,0.0,83.92,2,コク・バランス系,Colombia,ウォッシュド,Caturra
269,Arabica,Taiwan,Typica,Washed / Wet,8.0,7.92,7.92,7.92,7.67,7.33,10.0,10.0,10.0,0.06,83.92,0,香り系,Taiwan,ウォッシュド,Typica
270,Arabica,Colombia,Caturra,Natural / Dry,7.67,7.83,7.67,7.75,7.67,7.83,10.0,10.0,10.0,0.12,83.92,1,酸味系,Colombia,ナチュラル,Caturra
271,Arabica,Mexico,Typica,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,0.12,83.92,1,酸味系,Mexico,ウォッシュド,Typica
272,Arabica,Mexico,Typica,Washed / Wet,7.5,7.67,7.58,7.83,7.75,7.75,10.0,10.0,10.0,0.11,83.92,2,コク・バランス系,Mexico,ウォッシュド,Typica
273,Arabica,Mexico,Typica,Washed / Wet,7.75,7.92,7.83,7.92,7.75,7.67,9.33,10.0,10.0,0.0,83.92,1,酸味系,Mexico,ウォッシュド,Typica
274,Arabica,Colombia,Caturra,Washed / Wet,7.92,7.58,7.5,7.83,7.58,7.67,10.0,10.0,10.0,0.0,83.83,1,酸味系,Colombia,ウォッシュド,Caturra
275,Arabica,Colombia,Caturra,,7.83,7.67,7.5,7.75,7.75,7.75,10.0,10.0,10.0,0.0,83.83,1,酸味系,Colombia,その他,Caturra
276,Arabica,Costa Rica,Caturra,Washed / Wet,7.67,7.67,7.75,7.67,7.5,7.75,10.0,10.0,10.0,0.0,83.83,0,香り系,Costa Rica,ウォッシュド,Caturra
277,Arabica,Guatemala,Bourbon,Washed / Wet,7.75,7.75,7.5,7.75,7.83,7.58,10.0,10.0,10.0,0.11,83.83,1,酸味系,Guatemala,ウォッシュド,Bourbon
278,Arabica,Taiwan,,,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,0.0,83.83,1,酸味系,Taiwan,その他,その他
279,Arabica,Brazil,Yellow Bourbon,Natural / Dry,7.25,7.58,7.42,8.0,7.75,7.83,10.0,10.0,10.0,0.0,83.83,2,コク・バランス系,Brazil,ナチュラル,Yellow Bourbon
280,Arabica,Taiwan,Typica,Washed / Wet,7.67,7.75,7.67,7.75,7.42,7.75,10.0,10.0,10.0,0.0,83.83,0,香り系,Taiwan,ウォッシュド,Typica
281,Arabica,Ethiopia,,Natural / Dry,7.75,7.75,7.67,7.67,7.58,7.67,10.0,10.0,10.0,0.12,83.83,0,香り系,Ethiopia,ナチュラル,その他
282,Arabica,Brazil,Bourbon,Semi-washed / Semi-pulped,7.67,7.67,7.58,7.5,7.83,8.17,10.0,10.0,9.33,0.0,83.83,2,コク・バランス系,Brazil,セミウォッシュド,Bourbon
283,Arabica,Costa Rica,Catuai,Washed / Wet,7.83,7.42,7.5,7.83,7.75,7.83,10.0,10.0,10.0,0.1,83.83,1,酸味系,Costa Rica,ウォッシュド,Catuai
284,Arabica,Guatemala,Bourbon,Washed / Wet,7.58,7.83,7.33,8.0,7.58,7.75,10.0,10.0,10.0,0.1,83.83,1,酸味系,Guatemala,ウォッシュド,Bourbon
285,Arabica,Brazil,Yellow Bourbon,Natural / Dry,7.92,7.5,7.33,7.67,8.17,7.5,10.0,10.0,10.0,0.1,83.83,1,酸味系,Brazil,ナチュラル,Yellow Bourbon
286,Arabica,Ecuador,,Natural / Dry,7.5,7.67,7.58,7.75,7.83,7.83,10.0,10.0,10.0,0.09,83.83,2,コク・バランス系,その他,ナチュラル,その他
287,Arabica,Colombia,Caturra,Washed / Wet,7.67,7.58,7.58,7.83,7.58,7.67,10.0,10.0,10.0,0.11,83.83,1,酸味系,Colombia,ウォッシュド,Caturra
288,Arabica,Guatemala,Bourbon,Washed / Wet,7.5,7.83,7.5,7.83,7.83,7.67,10.0,10.0,10.0,0.11,83.83,1,酸味系,Guatemala,ウォッシュド,Bourbon
289,Arabica,Mexico,Bourbon,Natural / Dry,7.67,8.0,7.67,7.42,7.67,7.5,10.0,10.0,10.0,0.1,83.83,2,コク・バランス系,Mexico,ナチュラル,Bourbon
290,Arabica,Mexico,Pacas,Natural / Dry,7.67,7.58,7.5,7.75,7.75,7.75,10.0,10.0,10.0,0.11,83.83,1,酸味系,Mexico,ナチュラル,その他
291,Arabica,Brazil,Yellow Bourbon,Semi-washed / Semi-pulped,7.83,7.83,7.58,7.67,7.5,7.58,10.0,10.0,10.0,0.12,83.83,0,香り系,Brazil,セミウォッシュド,Yellow Bourbon
292,Arabica,Thailand,,,7.75,7.75,7.58,8.0,7.67,7.58,10.0,10.0,10.0,0.02,83.83,1,酸味系,Thailand,その他,その他
293,Arabica,Thailand,,,7.5,7.83,7.58,7.58,7.75,7.83,10.0,10.0,10.0,0.01,83.83,2,コク・バランス系,Thailand,その他,その他
294,Arabica,Ethiopia,,,7.58,7.83,7.58,8.0,7.83,7.5,10.0,10.0,10.0,0.1,83.83,1,酸味系,Ethiopia,その他,その他
295,Arabica,Kenya,SL28,Washed / Wet,7.75,7.58,7.5,7.58,7.75,7.75,10.0,10.0,10.0,0.11,83.75,3,丸み系,その他,ウォッシュド,その他
296,Arabica,Brazil,Bourbon,Natural / Dry,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,0.11,83.75,1,酸味系,Brazil,ナチュラル,Bourbon
297,Arabica,Colombia,Caturra,Washed / Wet,7.83,7.83,7.58,7.58,7.58,7.58,10.0,10.0,10.0,0.11,83.75,0,香り系,Colombia,ウォッシュド,Caturra
298,Arabica,Taiwan,Typica,Natural / Dry,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,0.0,83.75,2,コク・バランス系,Taiwan,ナチュラル,Typica
